"","x"
"1",0
"2",0.53152380952381
"3",0.53152380952381
"4",0.53152380952381
"5",0.53152380952381
"6",0.530952380952381
"7",0.534285714285714
"8",0.541380952380952
"9",0.54752380952381
"10",0.544190476190476
"11",0.544190476190476
"12",0.539428571428571
"13",0.537761904761905
"14",0.524285714285714
"15",0.528095238095238
"16",0.526452380952381
"17",0.528261904761905
"18",0.527960317460317
"19",0.520293650793651
"20",0.514293650793651
"21",0.500293650793651
"22",0.491626984126984
"23",0.478214285714286
"24",0.478626984126984
"25",0.486150793650794
"26",0.486063492063492
"27",0.48302380952381
"28",0.485547619047619
"29",0.49715873015873
"30",0.494571428571429
"31",0.499166666666667
"32",0.49497619047619
"33",0.486404761904762
"34",0.480166666666667
"35",0.4785
"36",0.46497619047619
"37",0.457833333333333
"38",0.473714285714286
"39",0.475714285714286
"40",0.483095238095238
"41",0.490293650793651
"42",0.491103174603175
"43",0.500626984126984
"44",0.509150793650794
"45",0.506055555555556
"46",0.499849206349206
"47",0.510293650793651
"48",0.508785714285714
"49",0.509928571428571
"50",0.516992063492064
"51",0.529365079365079
"52",0.53815873015873
"53",0.541134920634921
"54",0.54918253968254
"55",0.55118253968254
"56",0.558809523809524
"57",0.559333333333333
"58",0.546190476190476
"59",0.546190476190476
"60",0.544333333333333
"61",0.557301587301587
"62",0.555873015873016
"63",0.545920634920635
"64",0.544952380952381
"65",0.5485
"66",0.537833333333333
"67",0.539833333333333
"68",0.537055555555556
"69",0.494738095238095
"70",0.505738095238095
"71",0.521238095238095
"72",0.518047619047619
"73",0.519015873015873
"74",0.513746031746032
"75",0.526904761904762
"76",0.531761904761905
"77",0.531761904761905
"78",0.545857142857143
"79",0.55352380952381
"80",0.574079365079365
"81",0.575134920634921
"82",0.576134920634921
"83",0.563611111111111
"84",0.549611111111111
"85",0.540706349206349
"86",0.549039682539682
"87",0.554706349206349
"88",0.549373015873016
"89",0.545134920634921
"90",0.542468253968254
"91",0.541468253968254
"92",0.535468253968254
"93",0.533468253968254
"94",0.536134920634921
"95",0.538134920634921
"96",0.536992063492064
"97",0.554460317460317
"98",0.550269841269841
"99",0.549603174603175
"100",0.560269841269841
"101",0.557603174603175
"102",0.554269841269841
"103",0.550912698412698
"104",0.556246031746032
"105",0.556912698412698
"106",0.555992063492064
"107",0.550468253968254
"108",0.550801587301587
"109",0.547849206349206
"110",0.542333333333333
"111",0.542333333333333
"112",0.537611111111111
"113",0.532944444444444
"114",0.538
"115",0.53
"116",0.520722222222222
"117",0.525722222222222
"118",0.524111111111111
"119",0.529777777777778
"120",0.532111111111111
"121",0.525880952380952
"122",0.52002380952381
"123",0.537166666666667
"124",0.537166666666667
"125",0.537857142857143
"126",0.5375
"127",0.514904761904762
"128",0.510595238095238
"129",0.509595238095238
"130",0.503880952380952
"131",0.499214285714286
"132",0.500880952380952
"133",0.500880952380952
"134",0.484357142857143
"135",0.491142857142857
"136",0.4925
"137",0.498285714285714
"138",0.506047619047619
"139",0.504714285714286
"140",0.509809523809524
"141",0.512285714285714
"142",0.501523809523809
"143",0.491190476190476
"144",0.49452380952381
"145",0.505857142857143
"146",0.511333333333333
"147",0.503
"148",0.501
"149",0.504666666666667
"150",0.504666666666667
"151",0.508
"152",0.490333333333333
"153",0.493
"154",0.493
"155",0.500095238095238
"156",0.523428571428571
"157",0.523428571428571
"158",0.529095238095238
"159",0.524761904761905
"160",0.530095238095238
"161",0.530095238095238
"162",0.547666666666667
"163",0.549809523809524
"164",0.553142857142857
"165",0.553142857142857
"166",0.568428571428571
"167",0.555952380952381
"168",0.557952380952381
"169",0.577952380952381
"170",0.579952380952381
"171",0.573761904761905
"172",0.572571428571429
"173",0.566904761904762
"174",0.564619047619048
"175",0.561619047619048
"176",0.574285714285714
"177",0.567952380952381
"178",0.567952380952381
"179",0.55747619047619
"180",0.55747619047619
"181",0.561142857142857
"182",0.56947619047619
"183",0.58747619047619
"184",0.58247619047619
"185",0.573142857142857
"186",0.541142857142857
"187",0.542809523809524
"188",0.54947619047619
"189",0.548809523809524
"190",0.556809523809524
"191",0.556809523809524
"192",0.56347619047619
"193",0.55747619047619
"194",0.555809523809524
"195",0.549142857142857
"196",0.53847619047619
"197",0.542809523809524
"198",0.536428571428571
"199",0.542904761904762
"200",0.559761904761905
"201",0.562428571428571
"202",0.570761904761905
"203",0.578857142857143
"204",0.569190476190476
"205",0.568190476190476
"206",0.59152380952381
"207",0.582190476190476
"208",0.584190476190476
"209",0.581714285714286
"210",0.581047619047619
"211",0.575714285714286
"212",0.573119047619048
"213",0.558785714285714
"214",0.593785714285714
"215",0.616785714285714
"216",0.616785714285714
"217",0.630119047619048
"218",0.637452380952381
"219",0.645785714285714
"220",0.633119047619048
"221",0.629
"222",0.631547619047619
"223",0.630690476190476
"224",0.63402380952381
"225",0.63402380952381
"226",0.638404761904762
"227",0.630380952380952
"228",0.628404761904762
"229",0.628404761904762
"230",0.631738095238095
"231",0.632071428571429
"232",0.630690476190476
"233",0.601285714285714
"234",0.591285714285714
"235",0.589333333333333
"236",0.589333333333333
"237",0.567666666666667
"238",0.564333333333333
"239",0.56547619047619
"240",0.574142857142857
"241",0.559761904761905
"242",0.560714285714286
"243",0.561428571428571
"244",0.554809523809524
"245",0.554809523809524
"246",0.51547619047619
"247",0.507142857142857
"248",0.498190476190476
"249",0.498190476190476
"250",0.493428571428571
"251",0.493428571428571
"252",0.516761904761905
"253",0.517761904761905
"254",0.494428571428571
"255",0.494428571428571
"256",0.494428571428571
"257",0.500095238095238
"258",0.508761904761905
"259",0.526095238095238
"260",0.504095238095238
"261",0.504095238095238
"262",0.504095238095238
"263",0.499285714285714
"264",0.511285714285714
"265",0.491285714285714
"266",0.499285714285714
"267",0.494904761904762
"268",0.494904761904762
"269",0.498904761904762
"270",0.489857142857143
"271",0.49052380952381
"272",0.477619047619048
"273",0.473952380952381
"274",0.457619047619048
"275",0.454809523809524
"276",0.464380952380952
"277",0.487714285714286
"278",0.487714285714286
"279",0.484952380952381
"280",0.474285714285714
"281",0.462952380952381
"282",0.447619047619048
"283",0.447619047619048
"284",0.433952380952381
"285",0.423952380952381
"286",0.409285714285714
"287",0.405619047619048
"288",0.394619047619048
"289",0.411666666666667
"290",0.423333333333333
"291",0.427666666666667
"292",0.432
"293",0.432
"294",0.432
"295",0.444666666666667
"296",0.461
"297",0.475333333333333
"298",0.501476190476191
"299",0.504428571428571
"300",0.519095238095238
"301",0.528904761904762
"302",0.528904761904762
"303",0.504095238095238
"304",0.501761904761905
"305",0.497142857142857
"306",0.497142857142857
"307",0.483809523809524
"308",0.483809523809524
"309",0.488952380952381
"310",0.491428571428571
"311",0.484428571428571
"312",0.479714285714286
"313",0.465047619047619
"314",0.475047619047619
"315",0.475047619047619
"316",0.460380952380952
"317",0.462904761904762
"318",0.465952380952381
"319",0.451285714285714
"320",0.455142857142857
"321",0.458880952380952
"322",0.467833333333333
"323",0.455166666666667
"324",0.451166666666667
"325",0.443690476190476
"326",0.41597619047619
"327",0.415571428571429
"328",0.41597619047619
"329",0.427214285714286
"330",0.42897619047619
"331",0.426857142857143
"332",0.420714285714286
"333",0.423190476190476
"334",0.422857142857143
"335",0.435857142857143
"336",0.434428571428571
"337",0.456857142857143
"338",0.455190476190476
"339",0.455190476190476
"340",0.449380952380952
"341",0.434380952380952
"342",0.434714285714286
"343",0.429714285714286
"344",0.429380952380952
"345",0.428047619047619
"346",0.428666666666667
"347",0.428666666666667
"348",0.441095238095238
"349",0.447952380952381
"350",0.436142857142857
"351",0.42047619047619
"352",0.397904761904762
"353",0.396333333333333
"354",0.392904761904762
"355",0.418238095238095
"356",0.416095238095238
"357",0.426428571428571
"358",0.408238095238095
"359",0.401047619047619
"360",0.401952380952381
"361",0.401166666666667
"362",0.406357142857143
"363",0.404166666666667
"364",0.398555555555556
"365",0.403079365079365
"366",0.388380952380952
"367",0.386222222222222
"368",0.403507936507936
"369",0.409174603174603
"370",0.409642857142857
"371",0.404119047619048
"372",0.406309523809524
"373",0.425119047619048
"374",0.4215
"375",0.419619047619048
"376",0.397595238095238
"377",0.401849206349206
"378",0.389952380952381
"379",0.394484126984127
"380",0.386150793650794
"381",0.383944444444444
"382",0.370992063492063
"383",0.378325396825397
"384",0.373420634920635
"385",0.377301587301587
"386",0.377738095238095
"387",0.374198412698413
"388",0.371888888888889
"389",0.372984126984127
"390",0.373460317460317
"391",0.371958874458874
"392",0.371308802308802
"393",0.370308802308802
"394",0.370308802308802
"395",0.368936507936508
"396",0.383420634920635
"397",0.38731746031746
"398",0.41381746031746
"399",0.411984126984127
"400",0.389865079365079
"401",0.375531746031746
"402",0.376222222222222
"403",0.372269841269841
"404",0.372269841269841
"405",0.366444444444444
"406",0.393087301587302
"407",0.388770562770563
"408",0.378222943722944
"409",0.375922077922078
"410",0.375922077922078
"411",0.403978354978355
"412",0.403915584415584
"413",0.395582251082251
"414",0.395502164502165
"415",0.398722943722944
"416",0.408841991341991
"417",0.408157509157509
"418",0.412705128205128
"419",0.403657509157509
"420",0.400785714285714
"421",0.4055
"422",0.406017094017094
"423",0.407198412698413
"424",0.40568253968254
"425",0.409088522588523
"426",0.412120268620269
"427",0.385874236874237
"428",0.395443833943834
"429",0.395491452991453
"430",0.395889499389499
"431",0.411110500610501
"432",0.414615995115995
"433",0.43632905982906
"434",0.439872405372405
"435",0.434446275946276
"436",0.433343711843712
"437",0.43109768009768
"438",0.438376678876679
"439",0.440710012210012
"440",0.43509768009768
"441",0.441622710622711
"442",0.4392890997891
"443",0.463574814074814
"444",0.472687146187146
"445",0.467353590853591
"446",0.459892274392274
"447",0.459416083916084
"448",0.458687867687868
"449",0.458687867687868
"450",0.45098396048396
"451",0.447824675324675
"452",0.443159451659452
"453",0.441231601731602
"454",0.449207792207792
"455",0.450874458874459
"456",0.450945887445887
"457",0.449636363636364
"458",0.449636363636364
"459",0.448084415584416
"460",0.445084415584416
"461",0.440007936507937
"462",0.437396825396825
"463",0.441460317460317
"464",0.451082251082251
"465",0.449701298701299
