"","x"
"163",0.0208328179709351
"164",0.0208307565403063
"165",0.0208286951096755
"166",0.00681302824133003
"167",0.00681508967199835
"168",0.00686662543784766
"169",0.00679241393506473
"170",0.00756751185301773
"171",0.00902700474026242
"172",0.00871572871469841
"173",0.00898577612758751
"174",0.0231807874613775
"175",0.0196536796450211
"176",0.0192372706575151
"177",0.0194660894582764
"178",0.0194660894582764
"179",0.0192702535492177
"180",0.0192702535492177
"181",0.0191939806153224
"182",0.0198618841414691
"183",0.0198453926964144
"184",0.0269758812538448
"185",0.0278066377988304
"186",0.0358750772943411
"187",0.0358709544316231
"188",0.0253452896224421
"189",0.0252360337941952
"190",0.0253349824590691
"191",0.0253349824590691
"192",0.0270006184077469
"193",0.0270150484221748
"194",0.0270212327140755
"195",0.0270810142024284
"196",0.0270975056474912
"197",0.0269552669338703
"198",0.0276066790213204
"199",0.0275881261455653
"200",0.0256112141695403
"201",0.0256297670452665
"202",0.021183261171178
"203",0.0205545248282672
"204",0.0205009276299667
"205",0.0213997113852115
"206",0.0213729127869482
"207",0.0213749742175811
"208",0.0213729127869524
"209",0.0214883529034841
"210",0.0213832199426369
"211",0.0214862914728513
"212",0.0211544011401543
"213",0.0222984951404299
"214",0.0221583178574212
"215",0.0198206555209239
"216",0.0198206555209239
"217",0.019183673456323
"218",0.0191774891643964
"219",0.0191754277337615
"220",0.013240568946601
"221",0.0133003504347769
"222",0.0130406101755247
"223",0.0130014429935089
"224",0.0130076272858724
"225",0.0130076272858724
"226",0.0130612244823016
"227",0.0130571016206741
"228",0.0128963100333124
"229",0.0128963100333124
"230",0.0128983714639453
"231",0.0131086373901636
"232",0.0131251288360271
"233",0.0132220160753734
"234",0.0132220160753734
"235",0.0133065347324839
"236",0.0133065347324839
"237",0.0133085961631168
"238",0.0133127190243825
"239",0.0132735518428112
"240",0.0134920634883001
"241",0.0131807874637669
"242",0.0130591630565646
"243",0.0130467944723642
"244",0.0144547515943009
"245",0.0144547515943009
"246",0.0148464234144684
"247",0.014838177691937
"248",0.0149494949467146
"249",0.0149494949467146
"250",0.0149701092529164
"251",0.0149701092529164
"252",0.014961863530385
"253",0.0151576994398022
"254",0.0151659451623337
"255",0.0151659451623337
"256",0.0151659451623337
"257",0.0151741908848187
"258",0.0149969078514422
"259",0.0157740672003124
"260",0.0191713048835642
"261",0.0191713048835642
"262",0.0191713048835642
"263",0.019204287773657
"264",0.00553700267916683
"265",0.00554524840169826
"266",0.00551226551154433
"267",0.00584827870476619
"268",0.00584827870476619
"269",0.00583591012095775
"270",0.00561739847378049
"271",0.00550195835821565
"272",0.00551226551132349
"273",0.00556998556902691
"274",0.00540713254880727
"275",0.00541950113249588
"276",0.0052896310028742
"277",0.00528550814160848
"278",0.00528550814160848
"279",0.00535971964453913
"280",0.00539888682654078
"281",0.0109482580870084
"282",0.0110616367716639
"283",0.0110616367716639
"284",0.0120470006142782
"285",0.010564831990127
"286",0.0110101010068225
"287",0.0109874252699987
"288",0.0107833436371619
"289",0.0109111523365335
"290",0.0107915893603877
"291",0.0106039991731131
"292",0.0103854875269778
"293",0.0103854875269778
"294",0.0103854875269778
"295",0.0104184704173562
"296",0.0103133374552085
"297",0.01027004741167
"298",0.0101649144474367
"299",0.00994021850870503
"300",0.0118387961198058
"301",0.0114038342584294
"302",0.0114038342584294
"303",0.011844980415175
"304",0.0118037518023612
"305",0.0109008451853237
"306",0.0109008451853237
"307",0.0107400535958922
"308",0.0107400535958922
"309",0.0106782106769678
"310",0.0106637806623437
"311",0.010733869303705
"312",0.0109338280748952
"313",0.0110389610368297
"314",0.0110368996061968
"315",0.0110368996061968
"316",0.00522366522243548
"317",0.00505256648004292
"318",0.00502989074298854
"319",0.00511028653745251
"320",0.00530406101674013
"321",0.00511234796790444
"322",0.00509585652293808
"323",0.00951144093606267
"324",0.00949907235227788
"325",0.00950731807500463
"326",0.00953411667311911
"327",0.00959595959241767
"328",0.00952587095058768
"329",0.0085425685391938
"330",0.00854050710830596
"331",0.00860441145773953
"332",0.0098268398225985
"333",0.00980210265486242
"334",0.00975881261204118
"335",0.0099175427725957
"336",0.0100185528734582
"337",0.00993609564800794
"338",0.00992784992547651
"339",0.00992784992547651
"340",0.00994640280149615
"341",0.0108905380310839
"342",0.0108884766003344
"343",0.0115501958323723
"344",0.0118862090216049
"345",0.0116986188312009
"346",0.0116223458975411
"347",0.0116223458975411
"348",0.0112430426616038
"349",0.0113729127913592
"350",0.0112203669246029
"351",0.0115337043836451
"352",0.0115811172879165
"353",0.0114058956880223
"354",0.01160173160023
"355",0.0114986600684454
"356",0.0116326530595739
"357",0.0114636157477918
"358",0.0109750566875689
"359",0.0490661719087475
"360",0.0489919604059331
"361",0.0146361574876853
"362",0.0145701917066197
"363",0.0144506287305292
"364",0.0143743557970485
"365",0.0143248814621036
"366",0.0143413729073204
"367",0.0533560090573877
"368",0.0501010100886193
"369",0.0501628530048138
"370",0.049950525652051
